MonDay,Area,City,WeatherConDay,WindDirDay,WindSpdDay,MaxTmp,WeatherConNight,WindDirNight,WindSpdNight,MinTmp
6月24日,华北,武清,小到中雨,东北风,<3级,26,阴,西风,<3级,20
6月24日,华北,宝坻,小到中雨,东北风,<3级,24,阴,西风,<3级,17
6月24日,华北,东丽,小到中雨,东北风,<3级,24,阴,西南风,<3级,20
6月24日,华北,西青,小到中雨,东北风,<3级,25,阴,西南风,<3级,19
6月24日,华北,北辰,小到中雨,东北风,<3级,24,阴,西南风,<3级,19
6月24日,华北,宁河,小到中雨,东北风,<3级,25,阴,西北风,<3级,19
6月24日,华北,和平,小到中雨,东北风,<3级,26,阴,西南风,<3级,21
6月24日,华北,静海,小到中雨,东北风,<3级,26,阴,西南风,<3级,21
6月24日,华北,津南,小到中雨,东北风,<3级,26,阴,西南风,<3级,21
6月24日,华北,滨海新区,小到中雨,东北风,3-4级,24,阴,西北风,<3级,21
6月24日,华北,河东,小到中雨,东北风,<3级,26,阴,西南风,<3级,21
6月24日,华北,河西,小到中雨,东北风,<3级,26,阴,西南风,<3级,21
6月24日,华北,蓟州,小到中雨,东北风,<3级,25,阴,西北风,<3级,18
6月24日,华北,南开,小到中雨,东北风,<3级,26,阴,西南风,<3级,21
6月24日,华北,河北,小到中雨,东北风,<3级,26,阴,西南风,<3级,21
6月24日,华北,红桥,小到中雨,东北风,<3级,26,阴,西南风,<3级,21
6月24日,华北,石家庄,雷阵雨,南风,3-4级,30,阴,北风,<3级,20
6月24日,华北,保定,雷阵雨,东北风,<3级,29,多云,南风,<3级,18
6月24日,华北,张家口,雷阵雨,东南风,<3级,26,多云,东南风,<3级,16
6月24日,华北,承德,多云,无持续风向,<3级,25,雷阵雨,无持续风向,<3级,15
6月24日,华北,唐山,多云,东北风,3-4级,26,多云,南风,<3级,18
6月24日,华北,廊坊,阴,东北风,<3级,28,雷阵雨,西风,<3级,19
6月24日,华北,沧州,阴,东南风,3-4级,27,阴,西南风,3-4级,18
6月24日,华北,衡水,阴,北风,3-4级,30,阴,南风,<3级,20
6月24日,华北,邢台,多云,北风,3-4级,32,多云,南风,<3级,21
6月24日,华北,邯郸,多云,北风,3-4级,30,晴,南风,<3级,18
6月24日,华北,秦皇岛,雷阵雨,东北风,3-4级,22,多云,北风,3-4级,18
6月24日,华北,雄安新区,多云,北风,3-4级,28,多云,东风,<3级,19
6月24日,华北,太原,晴,北风,<3级,32,晴,东风,<3级,14
6月24日,华北,大同,小雨,西风,3-4级,27,晴,南风,<3级,12
6月24日,华北,阳泉,多云,西南风,3-4级,28,晴,东北风,<3级,14
6月24日,华北,晋中,晴,东风,3-4级,32,晴,东风,<3级,12
6月24日,华北,长治,多云,北风,3-4级,31,晴,东南风,3-4级,17
6月24日,华北,晋城,多云,东南风,3-4级,31,晴,东风,<3级,19
6月24日,华北,临汾,晴,西北风,<3级,33,晴,南风,<3级,19
6月24日,华北,运城,晴,西北风,<3级,35,晴,南风,<3级,19
6月24日,华北,朔州,小雨,西风,<3级,29,晴,南风,<3级,12
6月24日,华北,忻州,小雨,北风,3-4级,30,晴,东风,<3级,12
6月24日,华北,吕梁,晴,西风,<3级,33,晴,东南风,<3级,14
6月24日,华北,呼和浩特,多云,西风,<3级,26,多云,北风,3-4级,13
6月24日,华北,包头,晴,北风,3-4级,28,晴,北风,3-4级,13
6月24日,华北,乌海,晴,北风,3-4级,30,晴,北风,3-4级,16
6月24日,华北,乌兰察布,多云,西南风,3-4级,25,晴,西南风,3-4级,15
6月24日,华北,通辽,中雨,南风,3-4级,19,中雨,南风,3-4级,17
6月24日,华北,赤峰,小雨,东南风,3-4级,22,小雨,东风,3-4级,14
6月24日,华北,鄂尔多斯,晴,西北风,4-5级,28,晴,西北风,<3级,15
6月24日,华北,巴彦淖尔,晴,西北风,<3级,32,晴,西北风,<3级,15
6月24日,华北,锡林郭勒,小雨,东风,4-5级,22,小雨,无持续风向,<3级,15
6月24日,华北,呼伦贝尔,多云,东风,4-5级,21,小雨,无持续风向,3-4级,14
6月24日,华北,兴安盟,小雨,东风,3-4级,21,小雨,东北风,4-5级,15
6月24日,华北,阿拉善盟,晴,西北风,3-4级,27,晴,西北风,<3级,18
6月25日,华北,北京,阴,南风,<3级,32,晴,东北风,<3级,21
6月25日,华北,海淀,阴,南风,3-4级,33,晴,东北风,<3级,20
6月25日,华北,朝阳,阴,南风,<3级,32,晴,东北风,<3级,21
6月25日,华北,顺义,雷阵雨,南风,<3级,32,晴,东北风,<3级,21
6月25日,华北,怀柔,雷阵雨,西北风,<3级,32,晴,西北风,<3级,19
6月25日,华北,通州,阴,南风,<3级,32,晴,东北风,<3级,19
6月25日,华北,昌平,雷阵雨,北风,3-4级,32,晴,北风,<3级,20
6月25日,华北,延庆,雷阵雨,东南风,<3级,29,晴,东北风,<3级,18
6月25日,华北,丰台,阴,南风,3-4级,33,晴,东北风,<3级,21
6月25日,华北,石景山,阴,南风,3-4级,33,晴,东北风,<3级,21
6月25日,华北,大兴,阴,南风,3-4级,32,晴,东北风,<3级,20
6月25日,华北,房山,阴,南风,3-4级,33,晴,东北风,<3级,20
6月25日,华北,密云,阴,西南风,<3级,32,晴,东北风,<3级,18
6月25日,华北,门头沟,阴,南风,3-4级,32,晴,北风,<3级,21
6月25日,华北,平谷,阴,东南风,<3级,33,晴,东北风,<3级,19
6月25日,华北,东城,阴,南风,<3级,32,晴,东北风,<3级,21
6月25日,华北,西城,阴,南风,3-4级,33,晴,东北风,<3级,20
6月25日,华北,天津,阴,东南风,3-4级,32,雷阵雨,东北风,3-4级,23
6月25日,华北,武清,阴,西南风,3-4级,32,雷阵雨,东北风,<3级,21
6月25日,华北,宝坻,阴,西南风,<3级,32,雷阵雨,东北风,3-4级,21
6月25日,华北,东丽,阴,东南风,3-4级,32,雷阵雨,东风,3-4级,22
6月25日,华北,西青,阴,东风,3-4级,32,雷阵雨,东风,3-4级,21
6月25日,华北,北辰,阴,东风,3-4级,32,雷阵雨,东北风,3-4级,21
6月25日,华北,宁河,阴,东南风,3-4级,30,雷阵雨,东北风,<3级,21
6月25日,华北,和平,阴,东南风,3-4级,32,雷阵雨,东北风,3-4级,23
6月25日,华北,静海,阴,西南风,3-4级,32,雷阵雨,东南风,<3级,22
6月25日,华北,津南,阴,东南风,3-4级,32,雷阵雨,东北风,<3级,22
6月25日,华北,滨海新区,阴,东南风,4-5级,30,雷阵雨,东风,4-5级,22
6月25日,华北,河东,阴,东南风,3-4级,32,雷阵雨,东北风,3-4级,23
6月25日,华北,河西,阴,东南风,3-4级,32,雷阵雨,东北风,3-4级,23
6月25日,华北,蓟州,阴,西南风,<3级,32,雷阵雨,东北风,3-4级,20
6月25日,华北,南开,阴,东南风,3-4级,32,雷阵雨,东北风,3-4级,23
6月25日,华北,河北,阴,东南风,3-4级,32,雷阵雨,东北风,3-4级,23
6月25日,华北,红桥,阴,东南风,3-4级,32,雷阵雨,东北风,3-4级,23
6月25日,华北,石家庄,多云,南风,3-4级,35,多云,北风,<3级,23
6月25日,华北,保定,雷阵雨,南风,<3级,32,多云,东北风,<3级,19
6月25日,华北,张家口,雷阵雨,东南风,<3级,28,雷阵雨,西北风,3-4级,17
6月25日,华北,承德,雷阵雨,无持续风向,<3级,29,雷阵雨,无持续风向,<3级,17
6月25日,华北,唐山,多云,南风,<3级,29,雷阵雨,南风,<3级,22
6月25日,华北,廊坊,阴,西北风,<3级,32,雷阵雨,东北风,<3级,22
6月25日,华北,沧州,阴,西南风,3-4级,32,阴,西南风,3-4级,22
6月25日,华北,衡水,多云,南风,<3级,34,阴,南风,3-4级,23
6月25日,华北,邢台,多云,南风,4-5级,32,多云,北风,<3级,23
6月25日,华北,邯郸,多云,南风,4-5级,35,多云,南风,3-4级,21
6月25日,华北,秦皇岛,多云,无持续风向,<3级,26,阴,无持续风向,<3级,20
6月25日,华北,雄安新区,多云,东北风,<3级,33,多云,东北风,<3级,21
6月25日,华北,太原,晴,西风,3-4级,32,多云,东风,<3级,12
6月25日,华北,大同,多云,西风,3-4级,31,多云,北风,<3级,10
6月25日,华北,阳泉,多云,东风,3-4级,33,晴,东北风,<3级,16
6月25日,华北,晋中,晴,西北风,3-4级,31,多云,东北风,3-4级,15
6月25日,华北,长治,晴,西南风,3-4级,32,晴,东南风,3-4级,19
6月25日,华北,晋城,晴,西南风,<3级,32,多云,东北风,<3级,18
6月25日,华北,临汾,晴,西风,<3级,35,晴,西南风,<3级,20
6月25日,华北,运城,晴,西南风,<3级,35,晴,东南风,<3级,20
6月25日,华北,朔州,晴,西风,3-4级,31,多云,北风,<3级,13
6月25日,华北,忻州,晴,东北风,3-4级,32,晴,南风,<3级,14
6月25日,华北,吕梁,晴,西北风,3-4级,30,多云,东风,<3级,13
6月25日,华北,呼和浩特,多云,北风,3-4级,26,晴,无持续风向,<3级,14
6月25日,华北,包头,晴,北风,3-4级,28,晴,西北风,<3级,15
6月25日,华北,乌海,晴,北风,3-4级,32,晴,北风,3-4级,20
6月25日,华北,乌兰察布,多云,西南风,3-4级,27,晴,西南风,3-4级,13
6月25日,华北,通辽,小雨,南风,3-4级,20,多云,南风,3-4级,16
6月25日,华北,赤峰,中雨,东风,3-4级,26,小雨,东风,<3级,16
6月25日,华北,鄂尔多斯,多云,西北风,4-5级,26,晴,北风,<3级,17
6月25日,华北,巴彦淖尔,晴,西北风,<3级,30,晴,东北风,<3级,19
6月25日,华北,锡林郭勒,小雨,东南风,3-4级,29,小雨,无持续风向,<3级,13
6月25日,华北,呼伦贝尔,小雨,无持续风向,<3级,23,小雨,无持续风向,<3级,11
6月25日,华北,兴安盟,小雨,东北风,4-5级,21,小雨,东北风,3-4级,15
6月25日,华北,阿拉善盟,晴,西北风,<3级,29,晴,西北风,3-4级,18
6月19日,东北,哈尔滨,-,-,-,-,雷阵雨,东南风,<3级,17
6月19日,东北,齐齐哈尔,-,-,-,-,中雨,东南风,<3级,15
6月19日,东北,牡丹江,-,-,-,-,多云,南风,<3级,12
6月19日,东北,佳木斯,-,-,-,-,多云,南风,<3级,14
6月19日,东北,绥化,-,-,-,-,小雨,东南风,<3级,13
6月19日,东北,黑河,-,-,-,-,阵雨,东南风,<3级,14
6月19日,东北,大兴安岭,-,-,-,-,中雨,南风,<3级,10
6月19日,东北,伊春,-,-,-,-,多云,东南风,<3级,10
6月19日,东北,大庆,-,-,-,-,中雨,西风,3-4级,16
6月19日,东北,七台河,-,-,-,-,多云,东风,<3级,10
6月19日,东北,鸡西,-,-,-,-,多云,东风,<3级,11
6月19日,东北,鹤岗,-,-,-,-,多云,东风,<3级,7
6月19日,东北,双鸭山,-,-,-,-,多云,东南风,<3级,10
6月19日,东北,长春,-,-,-,-,雷阵雨,南风,3-4级,17
6月19日,东北,吉林,-,-,-,-,中雨,无持续风向,<3级,16
6月19日,东北,延边,-,-,-,-,多云,东风,<3级,14
6月19日,东北,四平,-,-,-,-,小雨,西北风,<3级,20
6月19日,东北,通化,-,-,-,-,晴,西南风,<3级,18
6月19日,东北,白城,-,-,-,-,雷阵雨,南风,3-4级,18
6月19日,东北,辽源,-,-,-,-,多云,西南风,<3级,17
6月19日,东北,松原,-,-,-,-,小雨,西南风,<3级,18
6月19日,东北,白山,-,-,-,-,晴,西南风,<3级,14
6月19日,东北,沈阳,-,-,-,-,晴,西南风,3-4级,20
6月19日,东北,大连,-,-,-,-,晴,南风,4-5级,20
6月19日,东北,鞍山,-,-,-,-,晴,南风,3-4级,24
6月19日,东北,抚顺,-,-,-,-,晴,东北风,<3级,18
6月19日,东北,本溪,-,-,-,-,晴,西北风,<3级,19
6月19日,东北,丹东,-,-,-,-,晴,南风,<3级,19
6月19日,东北,锦州,-,-,-,-,晴,西南风,3-4级,22
6月19日,东北,营口,-,-,-,-,晴,西南风,4-5级,22
6月19日,东北,阜新,-,-,-,-,晴,西南风,4-5级,21
6月19日,东北,辽阳,-,-,-,-,晴,西南风,3-4级,21
6月19日,东北,铁岭,-,-,-,-,晴,西南风,3-4级,21
6月19日,东北,朝阳,-,-,-,-,晴,西南风,3-4级,20
6月19日,东北,盘锦,-,-,-,-,晴,西南风,4-5级,21
6月19日,东北,葫芦岛,-,-,-,-,晴,西南风,3-4级,20
6月20日,东北,哈尔滨,中雨,西南风,4-5级,22,中雨,南风,<3级,15
6月20日,东北,齐齐哈尔,中雨,东南风,<3级,23,多云,西风,<3级,15
6月20日,东北,牡丹江,雷阵雨,南风,3-4级,23,中雨,西南风,<3级,14
6月20日,东北,佳木斯,多云,南风,<3级,22,小雨,东南风,<3级,15
6月20日,东北,绥化,大雨,东南风,<3级,19,小雨,东南风,<3级,14
6月20日,东北,黑河,小雨,东南风,<3级,21,中雨,东南风,<3级,13
6月20日,东北,大兴安岭,中雨,东南风,<3级,17,小雨,西风,<3级,11
6月20日,东北,伊春,多云,东南风,<3级,23,小雨,东风,<3级,13
6月20日,东北,大庆,中雨,西风,3-4级,22,小雨,西风,<3级,16
6月20日,东北,七台河,阵雨,东风,<3级,22,中雨,东风,<3级,12
6月20日,东北,鸡西,小雨,东南风,<3级,20,大雨,东南风,<3级,12
6月20日,东北,鹤岗,多云,东风,<3级,20,小雨,东风,<3级,12
6月20日,东北,双鸭山,多云,东南风,<3级,21,小雨,东南风,<3级,13
6月20日,东北,长春,雷阵雨,南风,3-4级,31,多云,南风,3-4级,19
6月20日,东北,吉林,雷阵雨,无持续风向,<3级,27,雷阵雨,无持续风向,<3级,17
6月20日,东北,延边,中雨,东风,<3级,22,阵雨,东风,<3级,15
6月20日,东北,四平,多云,西南风,4-5级,32,多云,西南风,3-4级,21
6月20日,东北,通化,晴,西南风,<3级,31,晴,西南风,<3级,18
6月20日,东北,白城,雷阵雨,南风,3-4级,30,雷阵雨,东南风,3-4级,18
6月20日,东北,辽源,多云,西南风,3-4级,32,多云,西南风,<3级,20
6月20日,东北,松原,小雨,西南风,<3级,29,小雨,西南风,<3级,18
6月20日,东北,白山,小雨,西南风,<3级,28,多云,西南风,<3级,15
6月20日,东北,沈阳,晴,西南风,5-6级,33,晴,西南风,5-6级,22
6月20日,东北,大连,晴,南风,4-5级,28,晴,南风,4-5级,20
6月20日,东北,鞍山,晴,南风,4-5级,33,多云,南风,4-5级,24
6月20日,东北,抚顺,晴,西南风,3-4级,34,晴,东北风,<3级,20
6月20日,东北,本溪,晴,西南风,4-5级,32,晴,西南风,3-4级,20
6月20日,东北,丹东,晴,南风,3-4级,26,晴,南风,<3级,19
6月20日,东北,锦州,晴,南风,4-5级,31,晴,南风,3-4级,21
6月20日,东北,营口,晴,西南风,5-6级,29,晴,西南风,5-6级,23
6月20日,东北,阜新,晴,西南风,4-5级,35,晴,西南风,4-5级,22
6月20日,东北,辽阳,晴,西南风,5-6级,33,晴,西南风,3-4级,22
6月20日,东北,铁岭,晴,西南风,4-5级,34,多云,西南风,4-5级,23
6月20日,东北,朝阳,晴,西南风,4-5级,35,多云,西南风,4-5级,23
6月20日,东北,盘锦,多云,西南风,5-6级,30,晴,西南风,4-5级,22
6月20日,东北,葫芦岛,晴,南风,5-6级,30,晴,西南风,4-5级,21
6月21日,东北,哈尔滨,雷阵雨,东北风,3-4级,23,雷阵雨,南风,<3级,16
6月21日,东北,齐齐哈尔,小雨,西南风,<3级,23,小雨,西南风,<3级,16
6月21日,东北,牡丹江,中雨,西南风,3-4级,24,中雨,西南风,<3级,16
6月21日,东北,佳木斯,小雨,东南风,3-4级,17,小雨,东南风,<3级,13
6月21日,东北,绥化,小雨,西南风,<3级,21,小雨,西南风,<3级,14
6月21日,东北,黑河,小雨,东南风,<3级,17,多云,东南风,<3级,13
6月21日,东北,大兴安岭,多云,西南风,<3级,19,小雨,西南风,<3级,10
6月21日,东北,伊春,小雨,南风,<3级,18,小雨,东风,<3级,13
6月21日,东北,大庆,小雨,西风,<3级,24,小雨,西风,<3级,17
6月21日,东北,七台河,小雨,东风,<3级,17,阵雨,东风,<3级,13
6月21日,东北,鸡西,中雨,北风,3-4级,18,中雨,北风,<3级,14
6月21日,东北,鹤岗,小雨,东北风,<3级,15,小雨,东北风,<3级,12
6月21日,东北,双鸭山,小雨,东南风,<3级,16,小雨,东南风,<3级,13
6月21日,东北,长春,雷阵雨,南风,3-4级,30,雷阵雨,西风,<3级,18
6月21日,东北,吉林,雷阵雨,无持续风向,<3级,30,中雨,无持续风向,<3级,18
6月21日,东北,延边,阵雨,东风,<3级,24,阵雨,东风,<3级,16
6月21日,东北,四平,小雨,西南风,3-4级,33,多云,西南风,3-4级,21
6月21日,东北,通化,晴,西南风,<3级,31,晴,西南风,<3级,20
6月21日,东北,白城,多云,东南风,3-4级,26,中雨,东风,3-4级,18
6月21日,东北,辽源,多云,西南风,<3级,33,多云,西南风,<3级,20
6月21日,东北,松原,小雨,西南风,<3级,26,中雨,东风,<3级,19
6月21日,东北,白山,多云,西南风,<3级,29,多云,西南风,3-4级,17
6月21日,东北,沈阳,晴,西南风,5-6级,34,晴,西南风,4-5级,21
6月21日,东北,大连,晴,南风,4-5级,26,晴,南风,4-5级,21
6月21日,东北,鞍山,多云,南风,4-5级,34,多云,南风,4-5级,23
6月21日,东北,抚顺,晴,西南风,3-4级,34,晴,东北风,<3级,20
6月21日,东北,本溪,晴,西南风,3-4级,32,晴,西南风,3-4级,19
6月21日,东北,丹东,晴,南风,3-4级,26,晴,南风,<3级,19
6月21日,东北,锦州,多云,南风,3-4级,31,晴,南风,<3级,22
6月21日,东北,营口,晴,西南风,5-6级,28,晴,西南风,5-6级,22
6月21日,东北,阜新,晴,西南风,4-5级,35,晴,西南风,4-5级,21
6月21日,东北,辽阳,晴,西南风,5-6级,35,晴,西南风,3-4级,21
6月21日,东北,铁岭,多云,西南风,4-5级,34,多云,西南风,3-4级,23
6月21日,东北,朝阳,晴,西南风,4-5级,37,多云,西南风,3-4级,23
6月21日,东北,盘锦,多云,西南风,5-6级,29,多云,西南风,4-5级,22
6月21日,东北,葫芦岛,晴,西南风,5-6级,31,晴,西南风,4-5级,20
6月22日,东北,哈尔滨,阵雨,东南风,3-4级,23,多云,东风,<3级,15
6月22日,东北,齐齐哈尔,小雨,西南风,<3级,23,多云,南风,<3级,14
6月22日,东北,牡丹江,中雨,西南风,3-4级,22,中雨,西南风,<3级,16
6月22日,东北,佳木斯,小雨,东南风,3-4级,18,小雨,东南风,<3级,12
6月22日,东北,绥化,多云,南风,<3级,22,阴,东风,<3级,13
6月22日,东北,黑河,阵雨,东南风,<3级,19,阴,东南风,<3级,11
6月22日,东北,大兴安岭,小雨,东风,<3级,21,小雨,东风,<3级,10
6月22日,东北,伊春,多云,东风,<3级,20,多云,东风,<3级,12
6月22日,东北,大庆,小雨,西风,<3级,23,多云,西南风,<3级,17
6月22日,东北,七台河,阵雨,东风,<3级,17,阵雨,东风,<3级,13
6月22日,东北,鸡西,小雨,西南风,<3级,17,小雨,西南风,<3级,13
6月22日,东北,鹤岗,多云,东风,<3级,15,多云,东北风,<3级,12
6月22日,东北,双鸭山,小雨,东南风,<3级,17,小雨,西南风,<3级,13
6月22日,东北,长春,雷阵雨,西风,<3级,28,小到中雨,南风,3-4级,18
6月22日,东北,吉林,雷阵雨,无持续风向,<3级,27,中雨,无持续风向,<3级,19
6月22日,东北,延边,阵雨,东风,<3级,26,阵雨,东风,<3级,16
6月22日,东北,四平,小雨,西南风,3-4级,32,小雨,东北风,<3级,18
6月22日,东北,通化,晴,西南风,<3级,32,晴,西南风,<3级,19
6月22日,东北,白城,小雨,东风,3-4级,25,小雨,南风,<3级,17
6月22日,东北,辽源,多云,西南风,<3级,33,小雨,西南风,<3级,18
6月22日,东北,松原,小雨,东风,<3级,25,小雨,东南风,<3级,17
6月22日,东北,白山,晴,西南风,3-4级,32,多云,南风,<3级,18
6月22日,东北,沈阳,多云,西南风,4-5级,33,多云,西南风,3-4级,21
6月22日,东北,大连,晴,南风,4-5级,26,多云,南风,4-5级,20
6月22日,东北,鞍山,晴,南风,4-5级,32,多云,南风,4-5级,23
6月22日,东北,抚顺,晴,西南风,3-4级,35,晴,东北风,<3级,19
6月22日,东北,本溪,晴,西南风,3-4级,32,多云,西南风,3-4级,19
6月22日,东北,丹东,晴,南风,<3级,27,晴,南风,<3级,18
6月22日,东北,锦州,多云,南风,4-5级,32,多云,南风,<3级,21
6月22日,东北,营口,多云,西南风,5-6级,28,多云,西南风,4-5级,22
6月22日,东北,阜新,晴,西南风,4-5级,32,多云,西南风,4-5级,20
6月22日,东北,辽阳,多云,西南风,5-6级,34,多云,西南风,4-5级,21
6月22日,东北,铁岭,多云,东南风,3-4级,33,多云,东南风,3-4级,23
6月22日,东北,朝阳,晴,西南风,4-5级,36,多云,西南风,4-5级,22
6月22日,东北,盘锦,多云,西南风,5-6级,29,多云,西南风,3-4级,21
6月22日,东北,葫芦岛,多云,南风,4-5级,28,多云,南风,3-4级,19
6月23日,东北,哈尔滨,多云,东风,3-4级,21,多云,东北风,<3级,15
6月23日,东北,齐齐哈尔,阴,西南风,<3级,24,阴,西风,<3级,14
6月23日,东北,牡丹江,小雨,西南风,3-4级,24,阵雨,西南风,<3级,14
6月23日,东北,佳木斯,小雨,东风,<3级,17,多云,东风,<3级,12
6月23日,东北,绥化,多云,南风,<3级,19,多云,西南风,<3级,13
6月23日,东北,黑河,多云,东南风,<3级,20,多云,东南风,<3级,12
